OBJECTID,ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,stat_x,stat_y,Area_27,Perc,MaxPer,RNDMaxPer,AreasList,Shape_Leng,Shape_Area
1253,1907.00000000000,45C5,58.00000000000,-25.00000000000,58.50000000000,-24.00000000000,3270,-24.50000000000,58.25000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,3.00000000120,0.50000000025
1254,1908.00000000000,46C5,58.50000000000,-25.00000000000,59.00000000000,-24.00000000000,3224,-24.50000000000,58.75000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,3.00000000120,0.50000000025
1255,1909.00000000000,47C5,59.00000000000,-25.00000000000,59.50000000000,-24.00000000000,3178,-24.50000000000,59.25000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,3.00000000120,0.50000000025
1256,1910.00000000000,48C5,59.50000000000,-25.00000000000,60.00000000000,-24.00000000000,3132,-24.50000000000,59.75000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,3.00000000120,0.50000000025
1257,1911.00000000000,49C5,60.00000000000,-25.00000000000,60.50000000000,-24.00000000000,3085,-24.50000000000,60.25000000000,12.a.1,"81.59378153, 18.40621847",81.59378153000,82,"12.a.1, 12.a.4",3.00000000120,0.50000000025
1258,1912.00000000000,50C5,60.50000000000,-25.00000000000,61.00000000000,-24.00000000000,3038,-24.50000000000,60.75000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,3.00000000120,0.50000000025
1259,1913.00000000000,51C5,61.00000000000,-25.00000000000,61.50000000000,-24.00000000000,2991,-24.50000000000,61.25000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,3.00000000300,0.50000000115
1260,1914.00000000000,52C5,61.50000000000,-25.00000000000,62.00000000000,-24.00000000000,2944,-24.50000000000,61.75000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,3.00000000120,0.50000000025
1261,1915.00000000000,53C5,62.00000000000,-25.00000000000,62.50000000000,-24.00000000000,2896,-24.50000000000,62.25000000000,5.a.1,100.00000000,100.00000000000,100,5.a.1,3.00000000120,0.50000000025
1262,1916.00000000000,54C5,62.50000000000,-25.00000000000,63.00000000000,-24.00000000000,2848,-24.50000000000,62.75000000000,5.a.1,100.00000000,100.00000000000,100,5.a.1,3.00000000120,0.50000000025
1263,1917.00000000000,55C5,63.00000000000,-25.00000000000,63.50000000000,-24.00000000000,2800,-24.50000000000,63.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1264,1918.00000000000,56C5,63.50000000000,-25.00000000000,64.00000000000,-24.00000000000,2752,-24.50000000000,63.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1265,1919.00000000000,57C5,64.00000000000,-25.00000000000,64.50000000000,-24.00000000000,2703,-24.50000000000,64.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1266,1920.00000000000,58C5,64.50000000000,-25.00000000000,65.00000000000,-24.00000000000,2654,-24.50000000000,64.75000000000,5.a.2,99.65835753,99.65835753000,100,5.a.2,3.00000000120,0.50000000025
1267,1921.00000000000,59C5,65.00000000000,-25.00000000000,65.50000000000,-24.00000000000,2605,-24.50000000000,65.25000000000,5.a.2,99.14576404,99.14576404000,99,5.a.2,3.00000000120,0.50000000025
1268,1922.00000000000,60C5,65.50000000000,-25.00000000000,66.00000000000,-24.00000000000,2556,-24.50000000000,65.75000000000,5.a.2,88.39838784,88.39838784000,88,5.a.2,3.00000000300,0.50000000115
1269,1923.00000000000,61C5,66.00000000000,-25.00000000000,66.50000000000,-24.00000000000,2507,-24.50000000000,66.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1270,1924.00000000000,62C5,66.50000000000,-25.00000000000,67.00000000000,-24.00000000000,2457,-24.50000000000,66.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1271,1925.00000000000,63C5,67.00000000000,-25.00000000000,67.50000000000,-24.00000000000,2407,-24.50000000000,67.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1272,1926.00000000000,64C5,67.50000000000,-25.00000000000,68.00000000000,-24.00000000000,2357,-24.50000000000,67.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,3.00000000120,0.50000000025
1273,1927.00000000000,65C5,68.00000000000,-25.00000000000,68.50000000000,-24.00000000000,2307,-24.50000000000,68.25000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000120,0.50000000025
1274,1928.00000000000,66C5,68.50000000000,-25.00000000000,69.00000000000,-24.00000000000,2257,-24.50000000000,68.75000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000120,0.50000000025
1275,1929.00000000000,67C5,69.00000000000,-25.00000000000,69.50000000000,-24.00000000000,2206,-24.50000000000,69.25000000000,14.a,71.48769932,71.48769932000,71,14.a,3.00000000120,0.50000000025
1276,1930.00000000000,68C5,69.50000000000,-25.00000000000,70.00000000000,-24.00000000000,2156,-24.50000000000,69.75000000000,14.a,1.90013052,1.90013052000,2,14.a,3.00000000120,0.50000000025
1277,1931.00000000000,69C5,70.00000000000,-25.00000000000,70.50000000000,-24.00000000000,2105,-24.50000000000,70.25000000000,14.a,48.71008639,48.71008639000,49,14.a,3.00000000300,0.50000000115
1278,1932.00000000000,70C5,70.50000000000,-25.00000000000,71.00000000000,-24.00000000000,2054,-24.50000000000,70.75000000000,14.a,88.70713294,88.70713294000,89,14.a,3.00000000120,0.50000000025
1279,1933.00000000000,71C5,71.00000000000,-25.00000000000,71.50000000000,-24.00000000000,2002,-24.50000000000,71.25000000000,14.a,35.43433330,35.43433330000,35,14.a,3.00000000120,0.50000000025
1280,1935.00000000000,73C5,72.00000000000,-25.00000000000,72.50000000000,-24.00000000000,1899,-24.50000000000,72.25000000000,14.a,24.97799227,24.97799227000,25,14.a,3.00000000120,0.50000000025
1281,1936.00000000000,74C5,72.50000000000,-25.00000000000,73.00000000000,-24.00000000000,1848,-24.50000000000,72.75000000000,14.a,44.48331434,44.48331434000,44,14.a,3.00000000120,0.50000000025
1282,1937.00000000000,75C5,73.00000000000,-25.00000000000,73.50000000000,-24.00000000000,1796,-24.50000000000,73.25000000000,14.a,31.50459699,31.50459699000,32,14.a,3.00000000120,0.50000000025
1283,1938.00000000000,76C5,73.50000000000,-25.00000000000,74.00000000000,-24.00000000000,1744,-24.50000000000,73.75000000000,14.a,30.80286553,30.80286553000,31,14.a,3.00000000120,0.50000000025
1284,1954.00000000000,92C5,81.50000000000,-25.00000000000,82.00000000000,-24.00000000000,895,-24.50000000000,81.75000000000,14.a,53.18012961,53.18012961000,53,14.a,3.00000000120,0.50000000025
1285,1955.00000000000,93C5,82.00000000000,-25.00000000000,82.50000000000,-24.00000000000,841,-24.50000000000,82.25000000000,14.a,30.92419769,30.92419769000,31,14.a,3.00000000120,0.50000000025
1286,1956.00000000000,94C5,82.50000000000,-25.00000000000,83.00000000000,-24.00000000000,787,-24.50000000000,82.75000000000,14.a,13.86489248,13.86489248000,14,14.a,3.00000000120,0.50000000025
1287,1957.00000000000,95C5,83.00000000000,-25.00000000000,83.50000000000,-24.00000000000,733,-24.50000000000,83.25000000000,14.a,66.01579202,66.01579202000,66,14.a,3.00000000120,0.50000000025
1288,1958.00000000000,96C5,83.50000000000,-25.00000000000,84.00000000000,-24.00000000000,679,-24.50000000000,83.75000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000300,0.50000000115
1289,1959.00000000000,97C5,84.00000000000,-25.00000000000,84.50000000000,-24.00000000000,625,-24.50000000000,84.25000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000120,0.50000000025
1290,1960.00000000000,98C5,84.50000000000,-25.00000000000,85.00000000000,-24.00000000000,571,-24.50000000000,84.75000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000120,0.50000000025
1291,1961.00000000000,01C6,36.00000000000,-24.00000000000,36.50000000000,-23.00000000000,4987,-23.50000000000,36.25000000000,10.a.2,99.99999829,99.99999829000,100,10.a.2,2.99999999940,0.49999999980
1292,1962.00000000000,02C6,36.50000000000,-24.00000000000,37.00000000000,-23.00000000000,4955,-23.50000000000,36.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1293,1963.00000000000,03C6,37.00000000000,-24.00000000000,37.50000000000,-23.00000000000,4923,-23.50000000000,37.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1294,1964.00000000000,04C6,37.50000000000,-24.00000000000,38.00000000000,-23.00000000000,4891,-23.50000000000,37.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1295,1965.00000000000,05C6,38.00000000000,-24.00000000000,38.50000000000,-23.00000000000,4858,-23.50000000000,38.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1296,1966.00000000000,06C6,38.50000000000,-24.00000000000,39.00000000000,-23.00000000000,4825,-23.50000000000,38.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,3.00000000120,0.50000000070
1297,1967.00000000000,07C6,39.00000000000,-24.00000000000,39.50000000000,-23.00000000000,4792,-23.50000000000,39.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1298,1968.00000000000,08C6,39.50000000000,-24.00000000000,40.00000000000,-23.00000000000,4758,-23.50000000000,39.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1299,1969.00000000000,09C6,40.00000000000,-24.00000000000,40.50000000000,-23.00000000000,4724,-23.50000000000,40.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1300,1970.00000000000,10C6,40.50000000000,-24.00000000000,41.00000000000,-23.00000000000,4689,-23.50000000000,40.75000000000,10.a.2,"32.86055014, 67.13944986",67.13944986000,67,"10.a.1, 10.a.2",2.99999999940,0.49999999980
1301,1971.00000000000,11C6,41.00000000000,-24.00000000000,41.50000000000,-23.00000000000,4654,-23.50000000000,41.25000000000,10.a.1,"99.82000514, 0.17999486",99.82000514000,100,"10.a.1, 10.a.2",2.99999999940,0.49999999980
1302,1972.00000000000,12C6,41.50000000000,-24.00000000000,42.00000000000,-23.00000000000,4619,-23.50000000000,41.75000000000,10.a.1,100.00000000,100.00000000000,100,10.a.1,2.99999999940,0.49999999980
1303,1973.00000000000,13C6,42.00000000000,-24.00000000000,42.50000000000,-23.00000000000,4583,-23.50000000000,42.25000000000,10.a.1,100.00000000,100.00000000000,100,10.a.1,2.99999999940,0.49999999980
1304,1974.00000000000,14C6,42.50000000000,-24.00000000000,43.00000000000,-23.00000000000,4547,-23.50000000000,42.75000000000,10.a.1,100.00000000,100.00000000000,100,10.a.1,2.99999999940,0.49999999980
1305,1975.00000000000,15C6,43.00000000000,-24.00000000000,43.50000000000,-23.00000000000,4511,-23.50000000000,43.25000000000,10.b,100.00000000,100.00000000000,100,10.b,3.00000000120,0.50000000070
1306,1976.00000000000,16C6,43.50000000000,-24.00000000000,44.00000000000,-23.00000000000,4474,-23.50000000000,43.75000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1307,1977.00000000000,17C6,44.00000000000,-24.00000000000,44.50000000000,-23.00000000000,4437,-23.50000000000,44.25000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1308,1978.00000000000,18C6,44.50000000000,-24.00000000000,45.00000000000,-23.00000000000,4400,-23.50000000000,44.75000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1309,1979.00000000000,19C6,45.00000000000,-24.00000000000,45.50000000000,-23.00000000000,4362,-23.50000000000,45.25000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1310,1980.00000000000,20C6,45.50000000000,-24.00000000000,46.00000000000,-23.00000000000,4324,-23.50000000000,45.75000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1311,1981.00000000000,21C6,46.00000000000,-24.00000000000,46.50000000000,-23.00000000000,4286,-23.50000000000,46.25000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1312,1982.00000000000,22C6,46.50000000000,-24.00000000000,47.00000000000,-23.00000000000,4247,-23.50000000000,46.75000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1313,1983.00000000000,23C6,47.00000000000,-24.00000000000,47.50000000000,-23.00000000000,4208,-23.50000000000,47.25000000000,10.b,100.00000000,100.00000000000,100,10.b,2.99999999940,0.49999999980
1314,1984.00000000000,24C6,47.50000000000,-24.00000000000,48.00000000000,-23.00000000000,4169,-23.50000000000,47.75000000000,10.b,100.00000000,100.00000000000,100,10.b,3.00000000120,0.50000000070
1315,1985.00000000000,25C6,48.00000000000,-24.00000000000,48.50000000000,-23.00000000000,4129,-23.50000000000,48.25000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1316,1986.00000000000,26C6,48.50000000000,-24.00000000000,49.00000000000,-23.00000000000,4089,-23.50000000000,48.75000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1317,1987.00000000000,27C6,49.00000000000,-24.00000000000,49.50000000000,-23.00000000000,4048,-23.50000000000,49.25000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1318,1988.00000000000,28C6,49.50000000000,-24.00000000000,50.00000000000,-23.00000000000,4008,-23.50000000000,49.75000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1319,1989.00000000000,29C6,50.00000000000,-24.00000000000,50.50000000000,-23.00000000000,3967,-23.50000000000,50.25000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1320,1990.00000000000,30C6,50.50000000000,-24.00000000000,51.00000000000,-23.00000000000,3925,-23.50000000000,50.75000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1321,1991.00000000000,31C6,51.00000000000,-24.00000000000,51.50000000000,-23.00000000000,3884,-23.50000000000,51.25000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1322,1992.00000000000,32C6,51.50000000000,-24.00000000000,52.00000000000,-23.00000000000,3842,-23.50000000000,51.75000000000,12.c,100.00000000,100.00000000000,100,12.c,2.99999999940,0.49999999980
1323,1993.00000000000,33C6,52.00000000000,-24.00000000000,52.50000000000,-23.00000000000,3800,-23.50000000000,52.25000000000,12.c,100.00000000,100.00000000000,100,12.c,3.00000000120,0.50000000070
1324,1994.00000000000,34C6,52.50000000000,-24.00000000000,53.00000000000,-23.00000000000,3757,-23.50000000000,52.75000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,2.99999999940,0.49999999980
1325,1995.00000000000,35C6,53.00000000000,-24.00000000000,53.50000000000,-23.00000000000,3714,-23.50000000000,53.25000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,2.99999999940,0.49999999980
1326,1996.00000000000,36C6,53.50000000000,-24.00000000000,54.00000000000,-23.00000000000,3671,-23.50000000000,53.75000000000,12.a.1,100.00000000,100.00000000000,100,12.a.1,2.99999999940,0.49999999980
1327,1997.00000000000,37C6,54.00000000000,-24.00000000000,54.50000000000,-23.00000000000,3628,-23.50000000000,54.25000000000,12.a.1,100.00000018,100.00000018000,100,12.a.1,2.99999999940,0.49999999980
1328,1998.00000000000,38C6,54.50000000000,-24.00000000000,55.00000000000,-23.00000000000,3584,-23.50000000000,54.75000000000,12.b,"0.00000247, 99.99999735",99.99999735000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1329,1999.00000000000,39C6,55.00000000000,-24.00000000000,55.50000000000,-23.00000000000,3540,-23.50000000000,55.25000000000,12.b,"0.00000746, 99.99999254",99.99999254000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1330,2000.00000000000,40C6,55.50000000000,-24.00000000000,56.00000000000,-23.00000000000,3496,-23.50000000000,55.75000000000,12.b,"0.00001246, 99.99998754",99.99998754000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1331,2001.00000000000,41C6,56.00000000000,-24.00000000000,56.50000000000,-23.00000000000,3451,-23.50000000000,56.25000000000,12.b,"0.00001745, 99.99998255",99.99998255000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1332,2002.00000000000,42C6,56.50000000000,-24.00000000000,57.00000000000,-23.00000000000,3406,-23.50000000000,56.75000000000,12.b,"0.00002244, 99.99997756",99.99997756000,100,"12.a.1, 12.b",3.00000000120,0.50000000070
1333,2003.00000000000,43C6,57.00000000000,-24.00000000000,57.50000000000,-23.00000000000,3361,-23.50000000000,57.25000000000,12.b,"0.00002743, 99.99997257",99.99997257000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1334,2004.00000000000,44C6,57.50000000000,-24.00000000000,58.00000000000,-23.00000000000,3316,-23.50000000000,57.75000000000,12.b,"0.00003242, 99.99996758",99.99996758000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1335,2005.00000000000,45C6,58.00000000000,-24.00000000000,58.50000000000,-23.00000000000,3270,-23.50000000000,58.25000000000,12.b,"0.00003741, 99.99996259",99.99996259000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1336,2006.00000000000,46C6,58.50000000000,-24.00000000000,59.00000000000,-23.00000000000,3224,-23.50000000000,58.75000000000,12.b,"0.00004240, 99.99995760",99.99995760000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1337,2007.00000000000,47C6,59.00000000000,-24.00000000000,59.50000000000,-23.00000000000,3178,-23.50000000000,59.25000000000,12.b,"0.00004739, 99.99995261",99.99995261000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1338,2008.00000000000,48C6,59.50000000000,-24.00000000000,60.00000000000,-23.00000000000,3132,-23.50000000000,59.75000000000,12.b,"0.00005239, 99.99994761",99.99994761000,100,"12.a.1, 12.b",2.99999999940,0.49999999980
1339,2009.00000000000,49C6,60.00000000000,-24.00000000000,60.50000000000,-23.00000000000,3085,-23.50000000000,60.25000000000,12.a.1,"54.10909398, 45.89089801, 0.00000800",54.10909398000,54,"12.a.1, 12.a.4, 12.b",2.99999999940,0.49999999980
1340,2010.00000000000,50C6,60.50000000000,-24.00000000000,61.00000000000,-23.00000000000,3038,-23.50000000000,60.75000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,2.99999999940,0.49999999980
1341,2011.00000000000,51C6,61.00000000000,-24.00000000000,61.50000000000,-23.00000000000,2991,-23.50000000000,61.25000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,3.00000000120,0.50000000070
1342,2012.00000000000,52C6,61.50000000000,-24.00000000000,62.00000000000,-23.00000000000,2944,-23.50000000000,61.75000000000,12.a.4,100.00000000,100.00000000000,100,12.a.4,2.99999999940,0.49999999980
1343,2013.00000000000,53C6,62.00000000000,-24.00000000000,62.50000000000,-23.00000000000,2896,-23.50000000000,62.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1344,2014.00000000000,54C6,62.50000000000,-24.00000000000,63.00000000000,-23.00000000000,2848,-23.50000000000,62.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1345,2015.00000000000,55C6,63.00000000000,-24.00000000000,63.50000000000,-23.00000000000,2800,-23.50000000000,63.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1346,2016.00000000000,56C6,63.50000000000,-24.00000000000,64.00000000000,-23.00000000000,2752,-23.50000000000,63.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1347,2017.00000000000,57C6,64.00000000000,-24.00000000000,64.50000000000,-23.00000000000,2703,-23.50000000000,64.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1348,2018.00000000000,58C6,64.50000000000,-24.00000000000,65.00000000000,-23.00000000000,2654,-23.50000000000,64.75000000000,5.a.2,71.17753678,71.17753678000,71,5.a.2,2.99999999940,0.49999999980
1349,2019.00000000000,59C6,65.00000000000,-24.00000000000,65.50000000000,-23.00000000000,2605,-23.50000000000,65.25000000000,5.a.2,92.99759131,92.99759131000,93,5.a.2,2.99999999940,0.49999999980
1350,2020.00000000000,60C6,65.50000000000,-24.00000000000,66.00000000000,-23.00000000000,2556,-23.50000000000,65.75000000000,5.a.2,24.12887863,24.12887863000,24,5.a.2,3.00000000120,0.50000000070
1351,2021.00000000000,61C6,66.00000000000,-24.00000000000,66.50000000000,-23.00000000000,2507,-23.50000000000,66.25000000000,5.a.2,77.61839462,77.61839462000,78,5.a.2,2.99999999940,0.49999999980
1352,2022.00000000000,62C6,66.50000000000,-24.00000000000,67.00000000000,-23.00000000000,2457,-23.50000000000,66.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1353,2023.00000000000,63C6,67.00000000000,-24.00000000000,67.50000000000,-23.00000000000,2407,-23.50000000000,67.25000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1354,2024.00000000000,64C6,67.50000000000,-24.00000000000,68.00000000000,-23.00000000000,2357,-23.50000000000,67.75000000000,5.a.2,100.00000000,100.00000000000,100,5.a.2,2.99999999940,0.49999999980
1355,2025.00000000000,65C6,68.00000000000,-24.00000000000,68.50000000000,-23.00000000000,2307,-23.50000000000,68.25000000000,14.a,100.00000000,100.00000000000,100,14.a,2.99999999940,0.49999999980
1356,2026.00000000000,66C6,68.50000000000,-24.00000000000,69.00000000000,-23.00000000000,2257,-23.50000000000,68.75000000000,14.a,100.00000000,100.00000000000,100,14.a,2.99999999940,0.49999999980
1357,2027.00000000000,67C6,69.00000000000,-24.00000000000,69.50000000000,-23.00000000000,2206,-23.50000000000,69.25000000000,14.a,100.00000000,100.00000000000,100,14.a,2.99999999940,0.49999999980
1358,2028.00000000000,68C6,69.50000000000,-24.00000000000,70.00000000000,-23.00000000000,2156,-23.50000000000,69.75000000000,14.a,33.38024796,33.38024796000,33,14.a,2.99999999940,0.49999999980
1359,2029.00000000000,69C6,70.00000000000,-24.00000000000,70.50000000000,-23.00000000000,2105,-23.50000000000,70.25000000000,14.a,70.63488966,70.63488966000,71,14.a,3.00000000120,0.50000000070
1360,2030.00000000000,70C6,70.50000000000,-24.00000000000,71.00000000000,-23.00000000000,2054,-23.50000000000,70.75000000000,14.a,6.37733840,6.37733840000,6,14.a,2.99999999940,0.49999999980
1361,2032.00000000000,72C6,71.50000000000,-24.00000000000,72.00000000000,-23.00000000000,1951,-23.50000000000,71.75000000000,14.a,2.39769883,2.39769883000,2,14.a,2.99999999940,0.49999999980
1362,2033.00000000000,73C6,72.00000000000,-24.00000000000,72.50000000000,-23.00000000000,1899,-23.50000000000,72.25000000000,14.a,51.14021925,51.14021925000,51,14.a,2.99999999940,0.49999999980
1363,2034.00000000000,74C6,72.50000000000,-24.00000000000,73.00000000000,-23.00000000000,1848,-23.50000000000,72.75000000000,14.a,7.47387226,7.47387226000,7,14.a,2.99999999940,0.49999999980
1364,2035.00000000000,75C6,73.00000000000,-24.00000000000,73.50000000000,-23.00000000000,1796,-23.50000000000,73.25000000000,14.a,43.94331738,43.94331738000,44,14.a,2.99999999940,0.49999999980
1365,2036.00000000000,76C6,73.50000000000,-24.00000000000,74.00000000000,-23.00000000000,1744,-23.50000000000,73.75000000000,14.a,8.28575310,8.28575310000,8,14.a,2.99999999940,0.49999999980
1366,2050.00000000000,90C6,80.50000000000,-24.00000000000,81.00000000000,-23.00000000000,1002,-23.50000000000,80.75000000000,14.a,18.35361389,18.35361389000,18,14.a,2.99999999940,0.49999999980
1367,2051.00000000000,91C6,81.00000000000,-24.00000000000,81.50000000000,-23.00000000000,949,-23.50000000000,81.25000000000,14.a,0.00852433,0.00852433000,0,14.a,2.99999999940,0.49999999980
1368,2052.00000000000,92C6,81.50000000000,-24.00000000000,82.00000000000,-23.00000000000,895,-23.50000000000,81.75000000000,14.a,42.01379233,42.01379233000,42,14.a,2.99999999940,0.49999999980
1369,2053.00000000000,93C6,82.00000000000,-24.00000000000,82.50000000000,-23.00000000000,841,-23.50000000000,82.25000000000,14.a,46.43091982,46.43091982000,46,14.a,2.99999999940,0.49999999980
1370,2054.00000000000,94C6,82.50000000000,-24.00000000000,83.00000000000,-23.00000000000,787,-23.50000000000,82.75000000000,14.a,9.41631347,9.41631347000,9,14.a,2.99999999940,0.49999999980
1371,2055.00000000000,95C6,83.00000000000,-24.00000000000,83.50000000000,-23.00000000000,733,-23.50000000000,83.25000000000,14.a,99.94725130,99.94725130000,100,14.a,2.99999999940,0.49999999980
1372,2056.00000000000,96C6,83.50000000000,-24.00000000000,84.00000000000,-23.00000000000,679,-23.50000000000,83.75000000000,14.a,100.00000000,100.00000000000,100,14.a,3.00000000120,0.50000000070
1373,2057.00000000000,97C6,84.00000000000,-24.00000000000,84.50000000000,-23.00000000000,625,-23.50000000000,84.25000000000,14.a,100.00000000,100.00000000000,100,14.a,2.99999999940,0.49999999980
1374,2058.00000000000,98C6,84.50000000000,-24.00000000000,85.00000000000,-23.00000000000,571,-23.50000000000,84.75000000000,14.a,100.00000000,100.00000000000,100,14.a,2.99999999940,0.49999999980
1375,2059.00000000000,01C7,36.00000000000,-23.00000000000,36.50000000000,-22.00000000000,4987,-22.50000000000,36.25000000000,10.a.2,99.99999811,99.99999811000,100,10.a.2,2.99999999940,0.49999999980
1376,2060.00000000000,02C7,36.50000000000,-23.00000000000,37.00000000000,-22.00000000000,4955,-22.50000000000,36.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1377,2061.00000000000,03C7,37.00000000000,-23.00000000000,37.50000000000,-22.00000000000,4923,-22.50000000000,37.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1378,2062.00000000000,04C7,37.50000000000,-23.00000000000,38.00000000000,-22.00000000000,4891,-22.50000000000,37.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1379,2063.00000000000,05C7,38.00000000000,-23.00000000000,38.50000000000,-22.00000000000,4858,-22.50000000000,38.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1380,2064.00000000000,06C7,38.50000000000,-23.00000000000,39.00000000000,-22.00000000000,4825,-22.50000000000,38.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,3.00000000120,0.50000000070
1381,2065.00000000000,07C7,39.00000000000,-23.00000000000,39.50000000000,-22.00000000000,4792,-22.50000000000,39.25000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1382,2066.00000000000,08C7,39.50000000000,-23.00000000000,40.00000000000,-22.00000000000,4758,-22.50000000000,39.75000000000,10.a.2,100.00000000,100.00000000000,100,10.a.2,2.99999999940,0.49999999980
1383,2067.00000000000,09C7,40.00000000000,-23.00000000000,40.50000000000,-22.00000000000,4724,-22.50000000000,40.25000000000,10.a.2,"31.15391541, 68.84608459",68.84608459000,69,"10.a.1, 10.a.2",2.99999999940,0.49999999980
1384,2068.00000000000,10C7,40.50000000000,-23.00000000000,41.00000000000,-22.00000000000,4689,-22.50000000000,40.75000000000,10.a.1,"95.32317723, 4.67682277",95.32317723000,95,"10.a.1, 10.a.2",2.99999999940,0.49999999980
1385,2069.00000000000,11C7,41.00000000000,-23.00000000000,41.50000000000,-22.00000000000,4654,-22.50000000000,41.25000000000,10.a.1,100.00000000,100.00000000000,100,10.a.1,2.99999999940,0.49999999980
